X_um,Y_dev_um
521.6178521617852,-52.89470013947002
518.8284518828452,-52.89470013947002
516.0390516039051,-52.89470013947002
513.2496513249652,-55.68410041841005
510.4602510460251,-55.68410041841005
507.6708507670851,-55.68410041841005
504.88145048814505,-55.68410041841005
502.09205020920507,-55.68410041841005
499.30264993026503,-55.68410041841005
496.513249651325,-55.68410041841005
490.9344490934449,-55.68410041841005
488.1450488145049,-55.68410041841005
485.35564853556485,-55.68410041841005
482.5662482566248,-58.47350069735007
479.77684797768484,-58.47350069735007
476.9874476987448,-58.47350069735007
474.19804741980477,-58.47350069735007
471.40864714086473,-58.47350069735007
468.6192468619247,-61.2629009762901
465.82984658298466,-61.2629009762901
463.0404463040446,-61.2629009762901
460.25104602510464,-61.2629009762901
457.4616457461646,-61.2629009762901
454.67224546722457,-61.2629009762901
451.88284518828453,-61.2629009762901
449.0934449093445,-61.2629009762901
446.30404463040446,-64.05230125523013
443.5146443514644,-64.05230125523013
440.72524407252445,-64.05230125523013
437.9358437935844,-64.05230125523013
435.1464435146444,-64.05230125523013
432.35704323570434,-64.05230125523013
429.5676429567643,-66.84170153417016
426.77824267782427,-66.84170153417016
423.98884239888423,-66.84170153417016
421.19944211994425,-66.84170153417016
418.4100418410042,-66.84170153417016
415.6206415620642,-66.84170153417016
412.83124128312414,-66.84170153417016
410.0418410041841,-66.84170153417016
407.25244072524407,-69.63110181311018
404.46304044630403,-69.63110181311018
401.67364016736406,-69.63110181311018
398.884239888424,-69.63110181311018
396.094839609484,-69.63110181311018
393.30543933054395,-69.63110181311018
390.5160390516039,-69.63110181311018
387.7266387726639,-69.63110181311018
382.14783821478386,-72.42050209205021
376.5690376569038,-72.42050209205021
373.77963737796375,-72.42050209205021
370.9902370990237,-72.42050209205021
368.2008368200837,-72.42050209205021
365.41143654114364,-72.42050209205021
362.62203626220366,-72.42050209205021
359.83263598326363,-72.42050209205021
357.0432357043236,-72.42050209205021
354.25383542538356,-72.42050209205021
351.4644351464435,-72.42050209205021
348.6750348675035,-72.42050209205021
345.88563458856345,-72.42050209205021
343.09623430962347,-72.42050209205021
340.30683403068343,-72.42050209205021
337.5174337517434,-72.42050209205021
334.72803347280336,-72.42050209205021
331.9386331938633,-72.42050209205021
329.1492329149233,-72.42050209205021
326.35983263598325,-72.42050209205021
323.5704323570433,-72.42050209205021
320.78103207810324,-72.42050209205021
317.9916317991632,-72.42050209205021
315.20223152022317,-72.42050209205021
312.41283124128313,-72.42050209205021
309.6234309623431,-72.42050209205021
306.83403068340306,-72.42050209205021
304.0446304044631,-72.42050209205021
301.25523012552304,-72.42050209205021
298.465829846583,-72.42050209205021
295.67642956764297,-72.42050209205021
292.88702928870293,-69.63110181311018
290.0976290097629,-69.63110181311018
287.30822873082286,-69.63110181311018
284.5188284518829,-69.63110181311018
281.72942817294285,-69.63110181311018
278.9400278940028,-69.63110181311018
276.1506276150628,-66.84170153417016
273.36122733612274,-66.84170153417016
270.5718270571827,-66.84170153417016
267.78242677824267,-66.84170153417016
264.9930264993027,-66.84170153417016
262.20362622036265,-66.84170153417016
259.4142259414226,-66.84170153417016
256.6248256624826,-66.84170153417016
253.83542538354254,-66.84170153417016
251.04602510460253,-66.84170153417016
248.2566248256625,-64.05230125523013
245.46722454672246,-64.05230125523013
242.67782426778243,-64.05230125523013
239.88842398884242,-64.05230125523013
237.09902370990238,-64.05230125523013
234.30962343096235,-64.05230125523013
231.5202231520223,-64.05230125523013
228.7308228730823,-64.05230125523013
225.94142259414227,-64.05230125523013
223.15202231520223,-64.05230125523013
220.36262203626222,-64.05230125523013
217.5732217573222,-64.05230125523013
214.78382147838215,-64.05230125523013
211.99442119944212,-61.2629009762901
209.2050209205021,-61.2629009762901
206.41562064156207,-61.2629009762901
203.62622036262204,-61.2629009762901
200.83682008368203,-61.2629009762901
198.047419804742,-61.2629009762901
195.25801952580196,-61.2629009762901
192.46861924686192,-58.47350069735007
